0.2679586963321,-8.031321317807
0.2438136242624,-7.327833119135
0.2229760119552,-6.909492886926
0.2044304716974,-6.622800667408
0.1882578921521,-5.811452988196
0.1746254240997,-5.355432035584
0.1628395083247,-5.083952527721
0.2903748451199,-8.581389727704
0.265738534796,-8.584444447821
0.2412703326954,-7.888451848703
0.2203479588067,-6.644736861198
0.2017753820386,-5.642183634978
0.1856068840257,-5.271052528006
0.2542237599845,-7.277650432488
0.2316511187378,-7.043350835517
0.2115376575869,-6.355396404999
0.1938718691898,-5.599476655791
0.1785794518911,-5.372031895101
0.1653467979772,-5.119018050686
