2	0.990099009901
5	1.002907043754
8	0.990099009901
11	0.990099009901
14	0.990099009901
17	0.977401387567
20	0.9647876983411
23	0.9397592904818
26	0.9026965842446
29	0.8541399400775
32	0.8184128922641
35	0.7715785678684
38	0.7371415470588
41	0.691970856555
44	0.6587908059551
47.03	0.6152197966834
50.03	0.5832324243328
53.03	0.5412212865877
56.03	0.5103961615177
59.03	0.4800611569424
62.03	0.4502089328602
65.03	0.4109524553531
68.03	0.3919240132616
71.03	0.3634771799122
74.03	0.3354848481653
77.03	0.317294767543
80.03	0.2993132511311
83.03	0.2723724502068
86.03	0.2639671372548
89.03	0.2465982106187
92.03	0.238359703434
95.03	0.2212978863025
98.03	0.204432708201
101.03	0.187762095669
104.03	0.1885502381374
107.03	0.172087536794
110.03	0.1643326440917
113.03	0.148162115504
116.03	0.1489859204515
119.03	0.1330173698799
122.03	0.1338543554953
125.03	0.1263684191854
128.03	0.1189352707871
131.03	0.1033634468882
134.03	0.09608045402199
137.03	0.09694926827635
140.03	0.0897239971179
143.03	0.09059729127875
146.03	0.08342928654237
149.03	0.07631206258418
152.03	0.07719579383176
155.03	0.07013500781383
158.03	0.06312431119505
161.03	0.05616339171934
164.03	0.05706312834825
167.03	0.05796113306578
170.03	0.0510612429949
173.03	0.05196328790024
176.03	0.04511814867306
179.03	0.04602416190518
182.03	0.03923334355847
185.03	0.03249084379026
188.03	0.04105142496561
191.03	0.02671736803548
194.03	0.03523206238391
197.03	0.02855411247427
200.03	0.02192371378011
203.03	0.02284489939787
206.03	0.02376433372882
209.03	0.02468202176234
212.03	0.01811499912549
215.03	0.01903630225131
218.03	0.01995586050138
221.03	0.02087367882798
224.03	0.006983000983287
227.03	0.01529069489959
230.03	0.01621031670976
233.03	0.01712820503616
236.03	0.01804436477558
239.03	0.01160720964039
242.03	0.01252683614791
245.03	0.0134447356735
248.03	0.00706369343365
251.03	0.01527537320122
254.03	0.008904566302756
257.03	0.009822419684482
260.03	0.003502019238429
263.03	0.004423202972159
266.03	0.005342668095552
269.03	0.006260419413625
272.03	0
275.03	0.0009210137672216
278.03	0.001840315628853
281.03	0.002757910353389
284.03	0.00367380269163
287.03	0.004587997376767
290.03	0.005500499124458
293.03	0.006411312632914
296.03	0.007320442582978
