0.2368050026553,-8.69504953383
0.2133765715825,-6.627230969779
0.1935936165608,-6.389026396219
0.1765090414568,-5.923722158465
0.1628395083247,-5.49911916024
0.151821838991,-5.175278372817
0.2662974888711,-8.676168343084
0.2413187416706,-7.307723971444
0.2190237844761,-7.30008249396
0.1994360947081,-6.742852028335
0.1829251115569,-6.112714057545
0.1690655901724,-5.545040806646
0.157343355375,-5.188537906651
0.2117238484602,-6.630444837524
0.1923602732485,-6.127065800472
0.1765608644284,-5.984357619557
0.1631930269317,-5.459325810878
0.1521290929024,-5.137869834843
0.2699130629458,-8.68881024916
0.2453805178999,-6.616883774571
0.2220429431052,-6.737658467251
0.2029243476441,-6.388259701432
0.186037526448,-5.905818096331
0.1721139966352,-5.537372464329
0.1598103386243,-5.129348746344
0.2402822112649,-8.665932499088
0.2184800378722,-6.489647934759
0.199474684217,-5.839840396405
0.1830643239705,-5.668974415088
