0.3316053511129,-6.992460631111
0.3162589030993,-6.426772552178
0.2944986798449,-6.062201689272
0.2693086897641,-5.06032023336
0.2442096666978,-4.488318269048
0.3289750023212,-7.552570933753
0.324099328614,-6.872358253473
0.31468671075,-7.1571892283
0.2994106568301,-7.549499760297
0.2796727377018,-6.299808759849
0.2570216066859,-5.352546738162
0.2724813340477,-5.78271739676
0.2485241468099,-4.910747922931
0.2255828587346,-4.496134120846
0.2034736268798,-4.167973785014
0.3310576957023,-7.321900706596
0.3175950907015,-7.314644243629
0.2967511987383,-7.706621004163
0.271742568569,-5.638323833748
0.2466384924611,-4.676441422344
0.3285257056778,-7.361945104177
0.3163420853463,-6.367148081202
0.2970810444576,-6.136980867557
0.2744711566605,-5.38966100526
0.2507782753308,-4.824252633853
0.2272737355417,-4.316459479183
