2.08	0.990297029703
5.2	0.9808790052958
8.33	0.9902939048096
11.44	0.990297029703
14.56	0.9809087408074
17.69	0.9809155418389
20.81	0.971593734717
23.92	0.9716163738463
27.04	0.9623727306853
30.17	0.944010259897
33.28	0.9078320706032
36.4	0.8723900917187
39.53	0.8463074148243
42.62	0.8036419265037
45.72	0.7870276141468
48.92	0.7458450948984
52.02	0.7217530917634
55.12	0.6980444675232
58.22	0.6591390937142
61.32	0.6288151257019
64.52	0.5916375204302
67.62	0.5699594542629
70.72	0.5486286244758
73.82	0.5135090984706
76.92	0.4930882764514
80.12	0.4729673544263
83.22	0.4531767456306
86.32	0.4337050551744
89.42	0.4145474898713
92.52	0.4021691921947
95.72	0.3899119649316
98.82	0.3714817917342
101.92	0.3471539791333
105.02	0.3355324994087
108.22	0.3179859194025
111.32	0.3066769415375
114.42	0.2955006560363
117.52	0.2903157076259
120.62	0.2735405448816
123.72	0.2627729242514
126.92	0.246461666324
130.02	0.2415851602835
133.12	0.2256338811634
136.22	0.2208905570672
139.32	0.2107446876686
142.52	0.206108612335
145.62	0.1907850205134
148.72	0.19158486278
151.82	0.1817880447429
154.92	0.177356847668
158.12	0.167747955149
161.22	0.1633943505079
164.32	0.159073158017
167.42	0.1446234455528
170.52	0.1404398526893
173.72	0.1362817543047
176.82	0.1271831602171
179.92	0.1231045169232
183.02	0.119072804981
186.22	0.1150670922215
189.32	0.1110801133992
192.42	0.1023212402353
195.52	0.09842111177908
198.62	0.09455058182843
201.72	0.1001913440369
204.92	0.09162190402487
208.02	0.08781297533572
211.12	0.08403304969142
214.22	0.07566427976428
217.32	0.0765747195877
220.52	0.07289439241347
223.62	0.07379051361751
226.72	0.07012756095592
229.82	0.06649266889695
232.92	0.05841444586313
236.12	0.0593355758923
239.22	0.05578388508919
242.32	0.05225954861251
245.42	0.05316957489743
248.52	0.04968947901576
251.72	0.04623674281981
254.82	0.04714992574096
257.92	0.04371158268805
261.02	0.04463980303274
264.22	0.04124563891593
267.32	0.03786279294482
270.42	0.03450618492703
273.52	0.03117564862277
276.62	0.03209713187192
279.72	0.02880874411015
282.92	0.0297465010326
286.02	0.02647220045284
289.12	0.02322342063555
292.22	0.02
295.32	0.02094054571533
