2	0.990099009901
5	0.990099009901
8	0.9759693026936
11	0.9759836185064
14	0.9759979053398
17	0.9619900398435
20	0.9203795365977
23	0.8523861761328
26	0.7729708042062
29	0.7214136917784
32	0.6709043796037
35	0.6091145086092
38	0.5488611056203
41	0.4901074296438
44	0.4328176173009
47	0.3658279578764
50	0.3116258842351
53	0.2693854550013
56	0.1969472366513
59	0.1469585232346
62	0.1080478488305
65	0.06993941427002
68	0.04211079947649
71	0.0335684367631
74	0.02508655387833
77	0.01666477119392
80	0.01762856746987
83	0
86	0.0009783587054359
89	0.001954785804346
92	0.012175675204
95	0.01313914646971
98	0.004872534497545
101	0.01506040480487
104	0.006808146433504
107	0.01697412139976
110	0.008736167734421
113	0.009697345836445
116	0.01065664296371
119	0.02077910630104
122	0.0217257077694
125	0.01352330354987
128	0.02361337502501
131	0.02455445159257
