2	0.9905940594059
5	0.9905940594059
8	0.9905940594059
11	0.9905940594059
14	0.9905940594059
17	0.9905940594059
20	0.9816102924461
23	0.9816193578014
26	0.9727039437939
29	0.963847449191
32	0.9288174955193
35	0.9030334887007
38	0.8776555226519
41	0.8443904973294
44	0.8118007476415
47	0.7878523711436
50.03	0.7642691069242
53.03	0.7410648100885
56.03	0.7182279849699
59.03	0.6957531304263
62.03	0.6736348275701
65.03	0.6445744517789
68.03	0.6232605363836
71.03	0.6022858140766
74.03	0.5886215654779
77.03	0.5751130800156
80.03	0.5481191946251
83.03	0.5283516791688
86.03	0.5155057292142
89.03	0.502806980755
92.03	0.483781689731
95.03	0.465061259916
98.03	0.4529245404594
101.03	0.4347079008439
104.03	0.4229123154216
107.03	0.4112529188403
110.03	0.3937236038725
113.03	0.3823931708137
116.03	0.3770775788004
119.03	0.3659487291393
122.03	0.354949038439
125.03	0.3440771447764
128.03	0.3276830842008
131.03	0.3227113723266
134.03	0.3122148406924
137.03	0.296362143538
140.03	0.2970361485631
143.03	0.2868480429875
146.03	0.2821421818938
149.03	0.2668282349578
152.03	0.2517632211565
155.03	0.2524770604801
158.03	0.2428199487831
161.03	0.2332764391418
164.03	0.2289139813465
167.03	0.2245832941855
170.03	0.2152716582802
173.03	0.2060699457465
176.03	0.1969769971488
179.03	0.1928535560169
182.03	0.1887604340946
185.03	0.1846974414303
188.03	0.1758829588989
191.03	0.1766610900539
194.03	0.1679588045695
197.03	0.1640406659257
200.03	0.1601515750464
203.03	0.1516623537408
206.03	0.1432742642916
209.03	0.1395221161327
212.03	0.1403295771087
215.03	0.1366082300682
218.03	0.1284331890962
221.03	0.124792137122
224.03	0.1211784253566
227.03	0.1175918824455
230.03	0.1140323381115
233.03	0.1148584959434
236.03	0.1113283295035
239.03	0.10351400982
242.03	0.1000607783323
245.03	0.0966337099564
248.03	0.08901244694958
251.03	0.08985740773951
254.03	0.08650784906455
257.03	0.08318380382018
260.03	0.0757574338864
263.03	0.08073543933782
266.03	0.07746420271414
269.03	0.07013957453822
272.03	0.06694071819385
275.03	0.06779992261168
278.03	0.06462778686839
281.03	0.06548754329827
284.03	0.06234191840642
287.03	0.05922050276863
290.03	0.05218160516058
293.03	0.05304969375758
296.03	0.05
